cusip_id,bond_sym_id,company_symbol,trd_exctn_dt,trd_exctn_tm,trd_rpt_dt,trd_rpt_tm,msg_seq_nb,trc_st,scrty_type_cd,wis_fl,cmsn_trd,entrd_vol_qt,rptd_pr,yld_sign_cd,yld_pt,asof_cd,days_to_sttl_ct,sale_cndtn_cd,sale_cndtn2_cd,rpt_side_cd,buy_cmsn_rt,buy_cpcty_cd,sell_cmsn_rt,sell_cpcty_cd,cntra_mp_id,agu_qsr_id,spcl_trd_fl,trdg_mkt_cd,dissem_fl,orig_msg_seq_nb,bloomberg_identifier,sub_prdct,stlmnt_dt,trd_mod_3,trd_mod_4,rptg_party_type,lckd_in_ind,ats_indicator,pr_trd_dt,first_trade_ctrl_date,first_trade_ctrl_num
00184AAE5,AOL.HF,AOL,2002-07-03,44932.0,2002-07-03,44982.0,0009484,T,C,N,N,2000000.0,90.004999,+,8.732055,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-03,45046.0,2002-07-03,45085.0,0009576,T,C,N,N,1320000.0,88.746899,+,9.082,,000,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-03,45668.0,2002-07-03,45711.0,0010094,T,C,N,N,3000.0,89.47,+,8.88,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-03,45668.0,2002-07-03,45715.0,0010099,T,C,N,N,3000.0,89.095,+,8.985,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-03,45674.0,2002-07-03,45720.0,0010104,T,C,N,N,25000.0,89.452,+,8.885,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-03,45674.0,2002-07-03,45724.0,0010111,T,C,N,N,150000.0,89.077,+,8.99,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-03,45674.0,2002-07-03,45730.0,0010119,T,C,N,N,25000.0,89.077,+,8.99,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-03,45674.0,2002-07-03,46347.0,0010580,T,C,N,N,150000.0,89.452,+,8.885,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-03,45675.0,2002-07-03,45725.0,0010113,T,C,N,N,2000.0,89.44,+,8.888,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-03,45675.0,2002-07-03,46501.0,0010704,T,C,N,N,2000.0,89.065,+,8.993,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-03,45900.0,2002-07-03,45934.0,0010255,T,C,N,N,1000000.0,88.925,+,9.032099,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-03,46080.0,2002-07-03,46604.0,0010843,T,C,N,N,1320000.0,88.5688,+,9.132023,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-03,46565.0,2002-07-03,46573.0,0010815,T,C,N,Y,5000.0,93.682,+,8.036,,000,@,,S,,P,1.1,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-03,46619.0,2002-07-03,46621.0,0010858,T,C,N,Y,10000.0,93.682,+,8.036,,000,@,,S,,P,1.1,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-03,48174.0,2002-07-03,48227.0,0012285,T,C,N,N,1000000.0,89.293499,+,8.929231,,000,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-03,48174.0,2002-07-05,45538.0,0005843,T,C,N,N,1000000.0,89.293499,+,8.929231,R,000,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-03,48174.0,2002-07-05,45539.0,0005845,T,C,N,N,1000000.0,89.2835,+,8.932016,A,002,R,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-05,28431.0,2002-07-05,29579.0,0000158,T,C,N,N,10000.0,89.348,+,8.915,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-05,28431.0,2002-07-05,29594.0,0000159,T,C,N,N,10000.0,89.723,+,8.811,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-05,28434.0,2002-07-05,29471.0,0000154,T,C,N,N,3000.0,89.386,+,8.905,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-05,28434.0,2002-07-05,29533.0,0000157,T,C,N,N,3000.0,89.761,+,8.801,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-05,28438.0,2002-07-05,29292.0,0000134,T,C,N,N,45000.0,89.386,+,8.905,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-05,28438.0,2002-07-05,29296.0,0000135,T,C,N,N,45000.0,89.761,+,8.801,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-05,28441.0,2002-07-05,29639.0,0000161,T,C,N,N,1000.0,89.748,+,8.804,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-05,28441.0,2002-07-05,29643.0,0000164,T,C,N,N,1000.0,89.373,+,8.908,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-05,28504.0,2002-07-05,28889.0,0000057,T,C,N,N,1000.0,89.514,+,8.869,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-05,28504.0,2002-07-05,28893.0,0000058,T,C,N,N,1000.0,89.139,+,8.974,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-05,28509.0,2002-07-05,28894.0,0000059,T,C,N,N,1000.0,89.514,+,8.869,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-05,28509.0,2002-07-05,28898.0,0000060,T,C,N,N,1000.0,89.139,+,8.974,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-05,33586.0,2002-07-05,33588.0,0000754,T,C,N,Y,50000.0,92.02,+,8.287,,000,@,,S,,P,0.37,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-05,36932.0,2002-07-05,37915.0,0002155,T,C,N,N,3000.0,89.49,+,8.876,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-05,36932.0,2002-07-05,37916.0,0002156,T,C,N,N,3000.0,89.115,+,8.98,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-05,38742.0,2002-07-05,38768.0,0002539,T,C,N,N,3000.0,89.362,+,8.912,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-05,38742.0,2002-07-05,38770.0,0002543,T,C,N,N,3000.0,88.987,+,9.016,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-05,39371.0,2002-07-05,39892.0,0002966,T,C,N,N,2000.0,89.413,+,8.897,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-05,39371.0,2002-07-05,39896.0,0002969,T,C,N,N,2000.0,89.038,+,9.002,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-05,40075.0,2002-07-05,40103.0,0003047,T,C,N,N,50000.0,89.413,+,8.897,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-05,40075.0,2002-07-05,40107.0,0003049,T,C,N,N,50000.0,89.038,+,9.002,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-05,40638.0,2002-07-05,40641.0,0003333,T,C,N,Y,7000.0,93.682,+,8.037,,000,@,,S,,P,1.1,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-05,41284.0,2002-07-05,41300.0,0003739,T,C,N,N,30000.0,89.413,+,8.897,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-05,41284.0,2002-07-05,41304.0,0003743,T,C,N,N,30000.0,89.038,+,9.002,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-05,42143.0,2002-07-05,42144.0,0004087,T,C,N,N,25000.0,91.840699,+,8.232915,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-05,42510.0,2002-07-05,42546.0,0004291,T,C,N,N,10000.0,89.4,+,8.901,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-05,42510.0,2002-07-05,42547.0,0004292,T,C,N,N,10000.0,89.025,+,9.006,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-05,42531.0,2002-07-05,42566.0,0004300,T,C,N,N,25000.0,89.375,+,8.908,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-05,42531.0,2002-07-05,42570.0,0004306,T,C,N,N,25000.0,89.0,+,9.013,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-05,42623.0,2002-07-05,42662.0,0004343,T,C,N,N,1000.0,89.375,+,8.908,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-05,42623.0,2002-07-05,42666.0,0004347,T,C,N,N,1000.0,89.0,+,9.013,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-05,44340.0,2002-08-05,45410.0,0009739,T,C,N,N,3000.0,85.415,+,10.040386,A,000,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-05,44475.0,2002-07-05,44509.0,0005265,T,C,N,N,15000.0,89.0,+,9.013,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-05,44475.0,2002-07-05,44513.0,0005268,T,C,N,N,15000.0,89.375,+,8.908,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-05,44616.0,2002-07-05,44618.0,0005324,T,C,N,Y,30000.0,94.482,+,7.93,,000,@,,S,,P,1.5,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-05,45821.0,2002-07-05,45824.0,0005958,T,C,N,Y,15000.0,93.682,+,8.037,,000,@,,S,,P,1.1,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-05,46200.0,2002-07-05,46202.0,0006100,T,C,N,Y,16000.0,93.682,+,8.037,,000,@,,S,,P,1.1,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-05,47069.0,2002-07-05,47071.0,0006437,T,C,N,N,15000.0,87.57419,+,9.415245,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-05,48001.0,2002-07-05,48007.0,0006822,T,C,N,N,11000.0,89.362,+,8.912,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-05,48001.0,2002-07-05,48008.0,0006823,T,C,N,N,11000.0,88.987,+,9.016,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-08,18480.0,2002-07-08,63366.0,0026424,T,C,N,Y,10000.0,96.95,+,7.679911,,000,Z,A,S,,P,2.95,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-08,29304.0,2002-07-08,29338.0,0000091,T,C,N,N,3000.0,89.438,+,8.892,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-08,29304.0,2002-07-08,29339.0,0000092,T,C,N,N,3000.0,89.063,+,8.996,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-08,29311.0,2002-07-08,29343.0,0000093,T,C,N,N,5000.0,89.349,+,8.917,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-08,29311.0,2002-07-08,29347.0,0000094,T,C,N,N,5000.0,88.974,+,9.021,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-08,29324.0,2002-07-08,29356.0,0000097,T,C,N,N,5000.0,89.533,+,8.865,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-08,29324.0,2002-07-08,29357.0,0000098,T,C,N,N,5000.0,89.158,+,8.97,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-08,32349.0,2002-07-08,32359.0,0000356,T,C,N,N,3000000.0,90.242999,+,8.669024,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-08,32628.0,2002-07-08,32638.0,0000397,T,C,N,N,3000000.0,90.242999,+,8.669024,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-08,33632.0,2002-07-08,39618.0,0003250,T,C,N,N,2500000.0,91.168,+,8.416018,,000,Z,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-08,37701.0,2002-07-08,37722.0,0002006,T,C,N,N,10000.0,91.163,+,8.417,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-08,37701.0,2002-07-08,37726.0,0002007,T,C,N,N,10000.0,90.788,+,8.52,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-08,40870.0,2002-07-08,40901.0,0004349,T,C,N,N,8000.0,91.814,+,8.241,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-08,40870.0,2002-07-08,40905.0,0004351,T,C,N,N,8000.0,92.189,+,8.14,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-08,47711.0,2002-07-08,47712.0,0009897,T,C,N,Y,5000.0,93.27,+,8.148,,000,@,,S,,P,1.1,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-08,48806.0,2002-07-08,52431.0,0014553,T,C,N,N,500000.0,90.138,+,8.697941,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-08,52217.0,2002-07-08,52231.0,0014356,T,C,N,N,500000.0,89.787,+,8.794901,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-08,54540.0,2002-07-08,56412.0,0019051,T,C,N,N,20000.0,93.0,+,7.924,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-08,54720.0,2002-07-08,58536.0,0021567,T,C,N,N,20000.0,93.0,+,7.926,,000,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-08,54720.0,2002-07-08,58568.0,0021903,T,C,N,N,20000.0,93.393,+,7.822,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-08,54731.0,2002-07-08,54734.0,0016969,T,C,N,N,3000.0,91.25,+,8.396,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-08,54769.0,2002-07-08,54773.0,0017012,T,C,N,N,3000.0,91.25,+,8.396,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-08,54900.0,2002-07-08,56692.0,0019331,T,C,N,N,40000.0,92.209,+,8.135,,000,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-08,55003.0,2002-07-08,55029.0,0017614,T,C,N,N,40000.0,92.2091,+,8.134926,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-08,56603.0,2002-07-08,56605.0,0019219,T,C,N,Y,5000.0,94.103,+,7.926,,000,@,,S,,P,1.1,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-08,59262.0,2002-07-08,60257.0,0023961,T,C,N,N,10000.0,94.0,+,7.660208,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-09,13620.0,2002-07-09,59120.0,0027687,T,C,N,Y,50000.0,98.99,+,7.156756,,000,Z,,S,,P,2.99,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-09,15720.0,2002-07-09,60969.0,0029744,T,C,N,Y,4000.0,99.625,+,7.156756,,000,Z,,S,,P,3.625,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-09,27338.0,2002-07-09,28920.0,0000161,T,C,N,N,7000.0,92.281,+,8.117,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-09,27338.0,2002-07-09,28921.0,0000162,T,C,N,N,7000.0,91.906,+,8.217,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-09,30386.0,2002-07-09,34092.0,0001478,T,C,N,N,2000000.0,92.149,+,8.152048,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-09,32763.0,2002-07-09,32776.0,0001011,T,C,N,N,5000000.0,92.06,+,8.175959,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-09,32763.0,2002-07-09,33126.0,0001086,W,C,N,N,5800000.0,92.06,+,8.175959,,000,@,,B,,P,,P,C,,,S1,Y,0001011,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-09,33338.0,2002-07-09,33386.0,0001216,T,C,N,N,10000.0,93.191584,+,7.874,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-09,33338.0,2002-07-09,33390.0,0001218,T,C,N,N,10000.0,92.8166,+,7.974,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-09,33343.0,2002-07-09,33391.0,0001219,T,C,N,N,20000.0,93.193,+,7.874,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-09,33343.0,2002-07-09,33395.0,0001220,T,C,N,N,3000.0,93.193,+,7.874,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-09,33343.0,2002-07-09,33399.0,0001223,T,C,N,N,20000.0,92.818,+,7.973,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-09,33343.0,2002-07-09,33400.0,0001224,T,C,N,N,3000.0,92.818,+,7.973,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-09,36125.0,2002-07-09,39772.0,0005582,T,C,N,N,1020000.0,92.040999,+,8.181067,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-09,36807.0,2002-07-09,39083.0,0005010,T,C,N,N,73000.0,93.0,+,7.924812,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-09,38552.0,2002-07-09,38582.0,0004536,T,C,N,N,5000.0,95.149,+,7.362,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-09,38552.0,2002-07-09,38586.0,0004538,T,C,N,N,5000.0,94.774,+,7.459,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-09,40071.0,2002-07-09,40073.0,0005867,T,C,N,Y,14000.0,94.18,+,7.906,,000,@,,S,,P,1.1,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-09,41121.0,2002-07-09,46028.0,0012081,T,C,N,N,15000.0,96.0,+,7.143238,,000,Z,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-09,43202.0,2002-07-09,43318.0,0009253,T,C,N,N,10000.0,94.573,+,7.511293,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-09,43260.0,2002-07-09,43373.0,0009311,T,C,N,N,10000.0,95.1225,+,7.371,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-09,43260.0,2002-07-09,43375.0,0009312,T,C,N,N,10000.0,94.573,+,7.5136,,000,@,,B,,A,,A,D,,,S1,N,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-09,44309.0,2002-07-09,44312.0,0010575,T,C,N,N,4000.0,95.6,+,7.246,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-09,44334.0,2002-07-09,44336.0,0010591,T,C,N,N,18000.0,95.6,+,7.246,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-09,44387.0,2002-07-09,44388.0,0010637,T,C,N,N,5000.0,95.6,+,7.246,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-09,46620.0,2002-07-09,48315.0,0014408,T,C,N,Y,15000.0,98.96666,+,7.156756,,000,@,,S,,P,2.96666,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-09,46931.0,2002-07-09,46964.0,0012942,T,C,N,N,2000.0,95.162,+,7.359,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-09,46931.0,2002-07-09,46965.0,0012944,T,C,N,N,2000.0,94.787,+,7.456,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-09,47640.0,2002-07-09,53124.0,0019621,T,C,N,N,2500000.0,91.53,+,8.322,,000,Z,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-09,47640.0,2002-07-09,53124.0,0019622,T,C,N,N,2000000.0,91.5925,+,8.305,,000,Z,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-09,47640.0,2002-07-09,53124.0,0019623,T,C,N,N,500000.0,91.5925,+,8.305,,000,Z,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-09,48184.0,2002-07-09,48186.0,0014327,T,C,N,N,2500000.0,91.53,+,8.318926,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-09,48900.0,2002-07-09,48964.0,0015141,T,C,N,N,500000.0,91.5925,+,8.302,,000,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-09,49736.0,2002-07-09,49755.0,0015843,T,C,N,N,2000000.0,91.5925,+,8.302016,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-09,49736.0,2002-07-10,43972.0,0010153,T,C,N,N,2000000.0,91.5925,+,8.302016,R,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-09,49736.0,2002-07-10,43972.0,0010155,T,C,N,N,2000000.0,91.5925,+,8.302016,A,002,R,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-09,51960.0,2002-07-09,63365.0,0032153,T,C,N,N,500000.0,91.8,+,8.24597,,000,Z,A,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-09,51960.0,2002-07-09,63365.0,0032154,T,C,N,N,500000.0,91.915,+,8.214974,,000,Z,A,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-09,54023.0,2002-07-09,54024.0,0020626,T,C,N,Y,7000.0,94.622,+,7.789,,000,@,,S,,P,1.1,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-09,54456.0,2002-07-09,54475.0,0021119,T,C,N,N,20000.0,93.497969,+,7.793,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-09,54456.0,2002-07-09,54476.0,0021122,T,C,N,N,20000.0,93.12295,+,7.892,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-09,55100.0,2002-07-09,55628.0,0022714,T,C,N,N,50000.0,96.0,+,7.143238,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-09,55500.0,2002-07-09,57340.0,0025009,T,C,N,Y,73000.0,95.0,+,7.680688,,000,@,,S,,P,1.0,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-09,57542.0,2002-07-09,57639.0,0025444,T,C,N,N,25000.0,93.552,+,7.779,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00184AAE5,AOL.HF,AOL,2002-07-09,57542.0,2002-07-09,57643.0,0025449,T,C,N,N,25000.0,93.177,+,7.878,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
